timestamp,pod,function,cpu_millicores,memory_mib
1775164895,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,49,88
1775164895,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,37,63
1775164895,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,80,61
1775164895,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164895,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,24,62
1775164895,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,89,63
1775164895,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,336,57
1775164895,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,175,56
1775164895,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164895,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,94,57
1775164895,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775164895,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,120,273
1775164895,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,148,412
1775164895,stage-librosa-85bd4b64d5-jz96l,stage-librosa,414,374
1775164895,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,375,247
1775164895,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164895,stage-object-detector-5d6f68c89-27zts,stage-object-detector,185,253
1775164895,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,117,260
1775164895,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,139,320
1775164895,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,198,244
1775164895,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,191,240
1775164903,orchestrator-9696d4c9-v6h68,orchestrator,316,117
1775164903,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,81,69
1775164903,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,25,70
1775164903,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,28,62
1775164903,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,1,85
1775164903,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164903,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164903,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,66,67
1775164903,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,45,74
1775164903,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,72,74
1775164903,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,1,73
1775164903,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,49,88
1775164903,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,63
1775164903,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,49,61
1775164903,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,43,79
1775164903,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,98,62
1775164903,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164903,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,1,57
1775164903,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,364,57
1775164903,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164903,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164903,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,117,59
1775164903,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164903,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,95,408
1775164903,stage-librosa-85bd4b64d5-jz96l,stage-librosa,414,374
1775164903,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,64,226
1775164903,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164903,stage-object-detector-5d6f68c89-27zts,stage-object-detector,386,259
1775164903,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,253,259
1775164903,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,253,323
1775164903,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,198,244
1775164903,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,295,241
1775164911,orchestrator-9696d4c9-v6h68,orchestrator,316,117
1775164911,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,81,69
1775164911,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,25,70
1775164911,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,28,62
1775164911,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,1,85
1775164911,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164911,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164911,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,66,67
1775164911,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,45,74
1775164911,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,72,74
1775164911,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,1,73
1775164911,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,49,88
1775164911,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,63
1775164911,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,49,61
1775164911,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,43,79
1775164911,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,98,62
1775164911,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164911,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,1,57
1775164911,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,364,57
1775164911,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164911,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164911,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,117,59
1775164911,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164911,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,95,408
1775164911,stage-librosa-85bd4b64d5-jz96l,stage-librosa,414,374
1775164911,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,64,226
1775164911,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164911,stage-object-detector-5d6f68c89-27zts,stage-object-detector,386,259
1775164911,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,253,259
1775164911,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,253,323
1775164911,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,198,244
1775164911,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,295,241
1775164919,orchestrator-9696d4c9-v6h68,orchestrator,230,115
1775164919,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,25,69
1775164919,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,70
1775164919,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,1,62
1775164919,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,1,85
1775164919,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164919,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,63,75
1775164919,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,44,69
1775164919,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,31,74
1775164919,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,1,74
1775164919,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,54,74
1775164919,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,17,88
1775164919,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,102,65
1775164919,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164919,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164919,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,1,62
1775164919,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164919,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,89,57
1775164919,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,57
1775164919,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164919,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164919,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,146,59
1775164919,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164919,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,408
1775164919,stage-librosa-85bd4b64d5-jz96l,stage-librosa,125,307
1775164919,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,226
1775164919,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,349,242
1775164919,stage-object-detector-5d6f68c89-27zts,stage-object-detector,386,259
1775164919,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,126,258
1775164919,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,132,321
1775164919,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,249,243
1775164919,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,295,241
1775164927,orchestrator-9696d4c9-v6h68,orchestrator,230,115
1775164927,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,25,69
1775164927,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,1,70
1775164927,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,1,62
1775164927,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,1,85
1775164927,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164927,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,63,75
1775164927,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,44,69
1775164927,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,31,74
1775164927,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,1,74
1775164927,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,54,74
1775164927,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,17,88
1775164927,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,102,65
1775164927,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164927,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,1,79
1775164927,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,1,62
1775164927,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164927,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,89,57
1775164927,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,57
1775164927,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164927,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164927,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,146,59
1775164927,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164927,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,1,408
1775164927,stage-librosa-85bd4b64d5-jz96l,stage-librosa,125,307
1775164927,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,226
1775164927,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,349,242
1775164927,stage-object-detector-5d6f68c89-27zts,stage-object-detector,386,259
1775164927,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,126,258
1775164927,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,132,321
1775164927,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,249,243
1775164927,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,295,241
1775164936,orchestrator-9696d4c9-v6h68,orchestrator,195,115
1775164936,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,25,69
1775164936,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,50,70
1775164936,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,1,62
1775164936,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,58,85
1775164936,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164936,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164936,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,54,69
1775164936,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,74
1775164936,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,1,74
1775164936,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,46,70
1775164936,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,17,87
1775164936,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,42,65
1775164936,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164936,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,80,79
1775164936,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,1,62
1775164936,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164936,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,198,123
1775164936,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,44,57
1775164936,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164936,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164936,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775164936,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164936,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,309,409
1775164936,stage-librosa-85bd4b64d5-jz96l,stage-librosa,151,308
1775164936,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,226
1775164936,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164936,stage-object-detector-5d6f68c89-27zts,stage-object-detector,131,259
1775164936,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,126,258
1775164936,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,183,321
1775164936,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,249,243
1775164936,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,120,240
1775164944,orchestrator-9696d4c9-v6h68,orchestrator,195,115
1775164944,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,25,69
1775164944,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,50,70
1775164944,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,1,62
1775164944,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,58,85
1775164944,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164944,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164944,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,54,69
1775164944,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,1,74
1775164944,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,1,74
1775164944,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,46,70
1775164944,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,17,87
1775164944,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,42,65
1775164944,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164944,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,80,79
1775164944,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,1,62
1775164944,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164944,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,198,123
1775164944,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,44,57
1775164944,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,1,56
1775164944,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164944,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775164944,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,1,273
1775164944,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,309,409
1775164944,stage-librosa-85bd4b64d5-jz96l,stage-librosa,151,308
1775164944,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,1,226
1775164944,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164944,stage-object-detector-5d6f68c89-27zts,stage-object-detector,131,259
1775164944,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,126,258
1775164944,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,183,321
1775164944,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,249,243
1775164944,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,120,240
1775164952,orchestrator-9696d4c9-v6h68,orchestrator,167,116
1775164952,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,3,69
1775164952,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,62,70
1775164952,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,6,62
1775164952,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,115,88
1775164952,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164952,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164952,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,1,69
1775164952,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,43,74
1775164952,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,26,76
1775164952,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,23,71
1775164952,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,18,88
1775164952,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,65
1775164952,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164952,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,46,79
1775164952,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,63,62
1775164952,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164952,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,95,57
1775164952,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,57
1775164952,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,177,56
1775164952,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,92,57
1775164952,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,105,59
1775164952,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,145,273
1775164952,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,138,409
1775164952,stage-librosa-85bd4b64d5-jz96l,stage-librosa,1,308
1775164952,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,326,226
1775164952,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164952,stage-object-detector-5d6f68c89-27zts,stage-object-detector,131,259
1775164952,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,170,261
1775164952,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,137,321
1775164952,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,169,244
1775164952,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,135,248
1775164960,orchestrator-9696d4c9-v6h68,orchestrator,167,116
1775164960,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,3,69
1775164960,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,62,70
1775164960,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,6,62
1775164960,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,115,88
1775164960,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164960,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,1,75
1775164960,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,1,69
1775164960,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,43,74
1775164960,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,26,76
1775164960,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,23,71
1775164960,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,18,88
1775164960,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,1,65
1775164960,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164960,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,46,79
1775164960,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,63,62
1775164960,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164960,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,95,57
1775164960,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,57
1775164960,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,177,56
1775164960,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,92,57
1775164960,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,105,59
1775164960,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,145,273
1775164960,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,138,409
1775164960,stage-librosa-85bd4b64d5-jz96l,stage-librosa,1,308
1775164960,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,326,226
1775164960,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164960,stage-object-detector-5d6f68c89-27zts,stage-object-detector,131,259
1775164960,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,170,261
1775164960,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,137,321
1775164960,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,169,244
1775164960,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,135,248
1775164968,orchestrator-9696d4c9-v6h68,orchestrator,181,116
1775164968,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,1,69
1775164968,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,62,70
1775164968,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,35,62
1775164968,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,66,84
1775164968,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164968,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,42,75
1775164968,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,1,69
1775164968,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,42,74
1775164968,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,15,76
1775164968,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,23,71
1775164968,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,33,93
1775164968,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,60,66
1775164968,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
1775164968,stage-ffmpeg-2-74bc5fcb57-jpdl8,stage-ffmpeg-2,48,79
1775164968,stage-ffmpeg-2-74bc5fcb57-nvzg5,stage-ffmpeg-2,63,62
1775164968,stage-ffmpeg-2-74bc5fcb57-vblh2,stage-ffmpeg-2,1,63
1775164968,stage-ffmpeg-3-57d65c9bdf-5m5tt,stage-ffmpeg-3,1,57
1775164968,stage-ffmpeg-3-57d65c9bdf-cft5b,stage-ffmpeg-3,1,57
1775164968,stage-ffmpeg-3-57d65c9bdf-qtlzl,stage-ffmpeg-3,177,56
1775164968,stage-ffmpeg-3-57d65c9bdf-r54b6,stage-ffmpeg-3,1,57
1775164968,stage-ffmpeg-3-57d65c9bdf-rr7kf,stage-ffmpeg-3,1,59
1775164968,stage-librosa-85bd4b64d5-g6k5m,stage-librosa,145,273
1775164968,stage-librosa-85bd4b64d5-j7jrf,stage-librosa,400,409
1775164968,stage-librosa-85bd4b64d5-jz96l,stage-librosa,1,308
1775164968,stage-librosa-85bd4b64d5-tdxgt,stage-librosa,33,228
1775164968,stage-librosa-85bd4b64d5-xpnt4,stage-librosa,1,242
1775164968,stage-object-detector-5d6f68c89-27zts,stage-object-detector,204,258
1775164968,stage-object-detector-5d6f68c89-78vcw,stage-object-detector,183,260
1775164968,stage-object-detector-5d6f68c89-q7jbj,stage-object-detector,113,321
1775164968,stage-object-detector-5d6f68c89-qtpbz,stage-object-detector,182,244
1775164968,stage-object-detector-5d6f68c89-t5gqh,stage-object-detector,110,249
1775164976,orchestrator-9696d4c9-v6h68,orchestrator,181,116
1775164976,stage-deepspeech-7c7597dbb9-7chbz,stage-deepspeech,1,69
1775164976,stage-deepspeech-7c7597dbb9-qfmcn,stage-deepspeech,62,70
1775164976,stage-deepspeech-7c7597dbb9-zwbp5,stage-deepspeech,35,62
1775164976,stage-ffmpeg-0-5c88f7c889-5c77l,stage-ffmpeg-0,66,84
1775164976,stage-ffmpeg-0-5c88f7c889-86988,stage-ffmpeg-0,1,74
1775164976,stage-ffmpeg-0-5c88f7c889-hkdn7,stage-ffmpeg-0,42,75
1775164976,stage-ffmpeg-0-5c88f7c889-jbjtq,stage-ffmpeg-0,1,69
1775164976,stage-ffmpeg-0-5c88f7c889-q7nsq,stage-ffmpeg-0,42,74
1775164976,stage-ffmpeg-1-6958b695f5-5rlsl,stage-ffmpeg-1,15,76
1775164976,stage-ffmpeg-1-6958b695f5-hb8v5,stage-ffmpeg-1,23,71
1775164976,stage-ffmpeg-1-6958b695f5-mqs9q,stage-ffmpeg-1,33,93
1775164976,stage-ffmpeg-2-74bc5fcb57-7m74q,stage-ffmpeg-2,60,66
1775164976,stage-ffmpeg-2-74bc5fcb57-cftcg,stage-ffmpeg-2,1,61
